name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
"Kuala Lumpur,Malaysia",2015-08-26,32.8,25.9,28.8,40.1,25.9,33.2,24.4,77.9,0,0,0,,,,,16.1,141,1011,89.1,4.9,118.1,10.2,4,,2015-08-26T07:09:26,2015-08-26T19:20:54,0.43,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48647099999,48650099999,WMSA,WMKK"
"Kuala Lumpur,Malaysia",2015-08-27,33,25.9,29.1,40.3,25.9,33,23.9,74.2,0.023,100,4.17,rain,,,,12.9,133.3,1010.1,89,6.8,196.5,17.2,8,,2015-08-27T07:09:14,2015-08-27T19:20:33,0.46,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"48647099999,48650099999,WMSA,WMKK"
"Kuala Lumpur,Malaysia",2015-08-28,34.8,24.2,29.6,43.5,24.2,33.4,23.6,71.6,0,0,0,,,,,21.9,145.9,1010.1,89,7.9,185,16,7,,2015-08-28T07:09:02,2015-08-28T19:20:10,0.49,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48647099999,48650099999,WMSA,WMKK"
"Kuala Lumpur,Malaysia",2015-08-29,34.9,26,30.4,44,26,35.3,24.1,69.9,0,0,0,,,,,19.9,144.7,1009.8,89,8,217.8,18.7,8,,2015-08-29T07:08:49,2015-08-29T19:19:48,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48647099999,48650099999,WMSA,WMKK"
"Kuala Lumpur,Malaysia",2015-08-30,33.8,26.3,29.2,42.6,26.3,34,24.6,76.9,0.177,100,4.17,rain,,,,18.4,138.7,1011.2,89.4,5.1,197.7,16.9,7,,2015-08-30T07:08:36,2015-08-30T19:19:25,0.51,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"48647099999,48650099999,WMSA,WMKK"
"Kuala Lumpur,Malaysia",2015-08-31,33,25,28.7,40.6,25,32.5,24.5,79.2,0.177,100,4.17,rain,,,,19.9,182.7,1011.6,89,5.2,205.7,17.7,8,,2015-08-31T07:08:23,2015-08-31T19:19:01,0.53,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"48647099999,48650099999,WMSA,WMKK"
"Kuala Lumpur,Malaysia",2015-09-01,33.9,25,28.4,40.3,25,31.1,23.9,78.1,0,0,0,,,,,14.8,142.7,1010.8,89.4,4.9,271.7,23.5,9,,2015-09-01T07:08:09,2015-09-01T19:18:37,0.55,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48647099999,48650099999,WMSA,WMKK"
"Kuala Lumpur,Malaysia",2015-09-02,33.9,25.1,29.5,41.8,25.1,33.4,24.3,75,0,0,0,,,,,21.7,150.9,1010.4,89.4,3.3,235.8,20.4,8,,2015-09-02T07:07:55,2015-09-02T19:18:13,0.6,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48647099999,48650099999,WMSA,WMKK"
"Kuala Lumpur,Malaysia",2015-09-03,34.8,26,30.1,42.7,26,35.1,24.5,73,0,0,0,,,,,21.9,137.7,1011.1,89,5.7,268.1,23.1,9,,2015-09-03T07:07:41,2015-09-03T19:17:49,0.65,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48647099999,48650099999,WMSA,WMKK"
"Kuala Lumpur,Malaysia",2015-09-04,34.9,25.2,28.9,44.2,25.2,32.9,24.7,79.4,24.939,100,8.33,rain,,,,21.7,167.1,1012.3,90.3,4.7,233.5,19.9,8,,2015-09-04T07:07:27,2015-09-04T19:17:24,0.71,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"48647099999,48650099999,WMSA,WMKK"
"Kuala Lumpur,Malaysia",2015-09-05,34.9,24.9,27.6,44.4,24.9,29.8,24.4,84.3,9.36,100,8.33,rain,,,,21.9,320.3,1013.1,89,7.2,208,17.8,8,,2015-09-05T07:07:12,2015-09-05T19:16:59,0.76,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"48647099999,48650099999,WMSA,WMKK"
"Kuala Lumpur,Malaysia",2015-09-06,32.9,24,27.9,41.8,24,31.8,24.7,83.2,0,0,0,,,,,14.3,296.6,1013,89,5.5,223.8,19.1,8,,2015-09-06T07:06:57,2015-09-06T19:16:34,0.81,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48647099999,48650099999,WMSA,WMKK"
"Kuala Lumpur,Malaysia",2015-09-07,33.8,25,28.3,41.8,25,31.7,24.8,82.5,1.768,100,4.17,rain,,,,13,205.7,1011.9,89,3.3,224.6,19.2,8,,2015-09-07T07:06:42,2015-09-07T19:16:09,0.86,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"48647099999,48650099999,WMSA,WMKK"
"Kuala Lumpur,Malaysia",2015-09-08,28.7,25.9,26.6,33.8,25.9,27.8,24.3,87.6,1.814,100,4.17,rain,,,,9.8,330.3,1011.6,93.8,3,167.5,14.3,6,,2015-09-08T07:06:27,2015-09-08T19:15:43,0.9,"Rain, Overcast",Cloudy skies throughout the day with afternoon rain.,rain,"48647099999,48650099999,WMSA,WMKK"
"Kuala Lumpur,Malaysia",2015-09-09,32.2,24.9,27.6,39.3,24.9,30.4,23.8,80.3,0,0,0,,,,,17.7,305.4,1012.1,89.4,7.8,192.4,16.7,7,,2015-09-09T07:06:11,2015-09-09T19:15:18,0.94,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48647099999,48650099999,WMSA,WMKK"
"Kuala Lumpur,Malaysia",2015-09-10,31,24.9,27.5,37.7,24.9,30.4,24.2,82.7,3.58,100,8.33,rain,,,,9.2,305.5,1012.8,89,7.5,168.8,14.6,7,,2015-09-10T07:05:56,2015-09-10T19:14:52,0.97,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"48647099999,48650099999,WMSA,WMKK"
"Kuala Lumpur,Malaysia",2015-09-11,32.8,24.9,28.2,40.3,24.9,31.6,24.3,80.5,0,0,0,,,,,17.1,153.6,1011.1,95.1,1.9,214.1,18.5,8,,2015-09-11T07:05:40,2015-09-11T19:14:26,0.99,Overcast,Cloudy skies throughout the day.,cloudy,"48647099999,48650099999,WMSA,WMKK"
"Kuala Lumpur,Malaysia",2015-09-12,33,25.7,29.1,41.8,25.7,33.4,24.5,76.6,0,0,0,,,,,16.6,150.9,1010.9,96.5,2,181,15.6,7,,2015-09-12T07:05:24,2015-09-12T19:13:59,1,Overcast,Cloudy skies throughout the day.,cloudy,"48647099999,48650099999,WMSA,WMKK"
"Kuala Lumpur,Malaysia",2015-09-13,31.6,25.6,27.7,38.3,25.6,30.7,24.5,83.2,25.638,100,4.17,rain,,,,12.5,192.3,1011.7,99.5,1.6,108.9,9.7,5,,2015-09-13T07:05:08,2015-09-13T19:13:33,0,"Rain, Overcast",Cloudy skies throughout the day with late afternoon rain.,rain,"48647099999,48650099999,WMSA,WMKK"
"Kuala Lumpur,Malaysia",2015-09-14,32,25.1,28.1,39.7,25.1,31.7,24.6,82.3,0,0,0,,,,,10.5,238.4,1011,100,1,147.2,12.7,6,,2015-09-14T07:04:52,2015-09-14T19:13:07,0.01,Overcast,Cloudy skies throughout the day.,cloudy,"48647099999,48650099999,WMSA,WMKK"
"Kuala Lumpur,Malaysia",2015-09-15,31,26,28,37.6,26,32.2,24.9,83.6,0.07,100,4.17,rain,,,,10.7,249.7,1009.8,95.2,1.6,93,8,3,,2015-09-15T07:04:36,2015-09-15T19:12:40,0.02,"Rain, Overcast",Cloudy skies throughout the day with afternoon rain.,rain,"48647099999,48650099999,WMSA,WMKK"
"Kuala Lumpur,Malaysia",2015-09-16,32.8,25.7,28.8,38.9,25.7,32.2,24.4,78.3,0,0,0,,,,,16.6,158.8,1008.3,89.1,3.5,175.1,15.2,7,,2015-09-16T07:04:20,2015-09-16T19:12:14,0.05,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48647099999,48650099999,WMSA,WMKK"
"Kuala Lumpur,Malaysia",2015-09-17,28.9,23.8,26.5,34.3,23.8,28.5,23.5,84.2,20.977,100,12.5,rain,,,61.2,19.4,127,1010.4,94.7,2.6,90.7,7.8,3,,2015-09-17T07:04:03,2015-09-17T19:11:47,0.08,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"48647099999,48650099999,WMSA,WMKK"
"Kuala Lumpur,Malaysia",2015-09-18,32.9,24.9,29.3,38.3,24.9,32.2,22.8,69.6,0,0,0,,,,,16.8,127.7,1010.9,89,3.5,177.8,15.5,7,,2015-09-18T07:03:47,2015-09-18T19:11:21,0.11,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48647099999,48650099999,WMSA,WMKK"
"Kuala Lumpur,Malaysia",2015-09-19,35.5,26,30.2,43.6,26,34.7,24.1,71.4,0.58,100,4.17,rain,,,44.6,21,111,1010.4,89,4.1,185,16,7,,2015-09-19T07:03:31,2015-09-19T19:10:54,0.16,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"48647099999,48650099999,WMSA,WMKK"
"Kuala Lumpur,Malaysia",2015-09-20,33,25.8,28.1,40.6,25.8,31.7,24.2,80.1,0.278,100,8.33,rain,,,,11,203.6,1010.3,90.2,6.3,249.7,21.5,9,,2015-09-20T07:03:15,2015-09-20T19:10:28,0.21,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"48647099999,48650099999,WMSA,WMKK"
"Kuala Lumpur,Malaysia",2015-09-21,33.8,24.9,27.8,41.8,24.9,30.8,24.1,81.2,0,0,0,,,,,16.6,299.3,1010.1,89,5.9,262.3,22.8,9,,2015-09-21T07:02:59,2015-09-21T19:10:01,0.26,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48647099999,48650099999,WMSA,WMKK"
"Kuala Lumpur,Malaysia",2015-09-22,32.9,25.7,27.8,40.2,25.7,31,24.3,82.1,0,0,0,,,,,9.8,106.8,1010.2,90.2,5,62.7,5.4,2,,2015-09-22T07:02:42,2015-09-22T19:09:35,0.31,Overcast,Cloudy skies throughout the day.,cloudy,"48647099999,48650099999,WMSA,WMKK"
"Kuala Lumpur,Malaysia",2015-09-23,30.8,23,27,36.1,23,29.5,23.5,81.8,2.907,100,8.33,rain,,,,20.3,263.5,1011.9,90.2,4.7,135.3,11.6,5,,2015-09-23T07:02:26,2015-09-23T19:09:08,0.36,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"48647099999,48650099999,WMSA,WMKK"
"Kuala Lumpur,Malaysia",2015-09-24,33,25,28.7,39.3,25,32.2,24.1,77.3,0,0,0,,,,,13,291.6,1010.8,89,4.5,224.8,19.4,8,,2015-09-24T07:02:10,2015-09-24T19:08:42,0.41,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48647099999,48650099999,WMSA,WMKK"
"Kuala Lumpur,Malaysia",2015-09-25,32,23,28,36.8,23,30.7,22.8,74.7,0.177,100,4.17,rain,,,,19.6,270.7,1010.5,89.8,6,155.4,13.5,5,,2015-09-25T07:01:55,2015-09-25T19:08:16,0.45,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"48647099999,48650099999,WMSA,WMKK"
"Kuala Lumpur,Malaysia",2015-09-26,32.8,23.1,28.3,39.1,23.1,31.9,24,78.2,0.4,100,4.17,rain,,,,10.5,191.8,1009.6,95.1,3,135.4,11.7,6,,2015-09-26T07:01:39,2015-09-26T19:07:50,0.48,"Rain, Overcast",Cloudy skies throughout the day with early morning rain.,rain,"48647099999,48650099999,WMSA,WMKK"
"Kuala Lumpur,Malaysia",2015-09-27,30,25.9,27.8,36.2,25.9,31.4,24.7,83.5,0,0,0,,,,,14.1,262,1009.9,93.3,2,198,17.1,7,,2015-09-27T07:01:24,2015-09-27T19:07:25,0.5,Overcast,Cloudy skies throughout the day.,cloudy,"48647099999,48650099999,WMSA,WMKK"
"Kuala Lumpur,Malaysia",2015-09-28,27.9,25.2,26.5,32.4,25.2,27.9,24.1,86.9,3.884,100,4.17,rain,,,,16.6,297.9,1010.3,90.5,3.3,155.8,13.4,6,,2015-09-28T07:01:08,2015-09-28T19:06:59,0.5,"Rain, Overcast",Cloudy skies throughout the day with afternoon rain.,rain,"48647099999,48650099999,WMSA,WMKK"
"Kuala Lumpur,Malaysia",2015-09-29,32.8,24.8,27.5,40.1,24.8,30,23.8,81,0.177,100,4.17,rain,,,,12.5,153.2,1009.9,85.1,2.5,196.1,17,8,,2015-09-29T07:00:53,2015-09-29T19:06:34,0.52,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"48647099999,48650099999,WMSA,WMKK"
"Kuala Lumpur,Malaysia",2015-09-30,32,25.1,27.4,39.2,25.1,29.9,24.3,83.8,0.707,100,4.17,rain,,,,14.3,276.8,1011.6,86.2,1.4,159.8,13.9,6,,2015-09-30T07:00:38,2015-09-30T19:06:09,0.54,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"48647099999,48650099999,WMSA,WMKK"
"Kuala Lumpur,Malaysia",2015-10-01,32,25.7,27.5,40.3,25.7,30.1,24.7,85,7.119,100,4.17,rain,,,,13.9,316.8,1013,84.3,1.4,196.8,17,7,,2015-10-01T07:00:24,2015-10-01T19:05:44,0.58,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"48647099999,48650099999,WMSA,WMKK"
"Kuala Lumpur,Malaysia",2015-10-02,29.8,24.8,26.8,34.6,24.8,28.8,24,85,0.553,100,8.33,rain,,,,10.5,300.9,1013.5,91.6,2.5,192.1,16.6,7,,2015-10-02T07:00:09,2015-10-02T19:05:19,0.63,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"48647099999,48650099999,WMSA,WMKK"
"Kuala Lumpur,Malaysia",2015-10-03,31.9,25,28.5,39,25,31.8,24.3,79.3,0,0,0,,,,,14.3,149.1,1012.4,99.4,1,205.3,17.7,8,,2015-10-03T06:59:55,2015-10-03T19:04:55,0.68,Overcast,Cloudy skies throughout the day.,cloudy,"48647099999,48650099999,WMSA,WMKK"
"Kuala Lumpur,Malaysia",2015-10-04,32.7,25.2,28.9,38.9,25.2,33.2,24.7,78.9,0,0,0,,,,,16.4,149.9,1012.6,97.5,1.7,161.6,14,7,,2015-10-04T06:59:41,2015-10-04T19:04:31,0.73,Overcast,Cloudy skies throughout the day.,cloudy,"48647099999,48650099999,WMSA,WMKK"
"Kuala Lumpur,Malaysia",2015-10-05,32.7,25.9,28.8,38.8,25.9,32.8,24.5,78.7,0.069,100,8.33,rain,,,,15.3,147.3,1012.6,78,2.2,104.2,8.9,4,,2015-10-05T06:59:28,2015-10-05T19:04:08,0.79,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"48647099999,48650099999,WMSA,WMKK"
"Kuala Lumpur,Malaysia",2015-10-06,33.5,25.9,28,40,25.9,31,24,79.5,0,0,0,,,,,16.6,285.5,1011.9,91.5,2.6,124.5,10.6,5,,2015-10-06T06:59:15,2015-10-06T19:03:45,0.84,Overcast,Cloudy skies throughout the day.,cloudy,"48647099999,48650099999,WMSA,WMKK"
"Kuala Lumpur,Malaysia",2015-10-07,32.7,24.9,27.2,38.9,24.9,29.3,23.9,83,9.188,100,4.17,rain,,,,13,264.4,1012.3,89.8,3.4,226.4,19.7,8,,2015-10-07T06:59:02,2015-10-07T19:03:22,0.88,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"48647099999,48650099999,WMSA,WMKK"
"Kuala Lumpur,Malaysia",2015-10-08,32.9,24.3,27.1,40.4,24.3,29.6,24.2,84.9,45.133,100,4.17,rain,,,48.2,15.5,286.5,1011.8,91.3,3,265.8,22.9,10,,2015-10-08T06:58:49,2015-10-08T19:03:00,0.92,"Rain, Overcast",Cloudy skies throughout the day with late afternoon rain.,rain,"48647099999,48650099999,WMSA,WMKK"
"Kuala Lumpur,Malaysia",2015-10-09,32.9,24.9,28,39.1,24.9,30.3,24,80.4,0.177,100,4.17,rain,,,,16.1,217.5,1011.5,89,4.5,234.9,20.3,8,,2015-10-09T06:58:37,2015-10-09T19:02:38,0.95,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"48647099999,48650099999,WMSA,WMKK"
"Kuala Lumpur,Malaysia",2015-10-10,32.9,24.1,28.3,43.2,24.1,32.5,25,83.4,0,0,0,,,,,16.1,234.4,1012,89,3.4,231.7,19.9,8,,2015-10-10T06:58:26,2015-10-10T19:02:16,0.98,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48647099999,48650099999,WMSA,WMKK"
"Kuala Lumpur,Malaysia",2015-10-11,33,24.6,27.9,41.6,24.6,31,24.3,81.8,0.53,100,4.17,rain,,,,17.1,245.7,1012.5,89.8,3.3,190.4,16.4,7,,2015-10-11T06:58:15,2015-10-11T19:01:55,1,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"48647099999,48650099999,WMSA,WMKK"
"Kuala Lumpur,Malaysia",2015-10-12,32.1,24.8,26.9,38.3,24.8,28.7,24,84.4,3.536,100,4.17,rain,,,,15.9,251.4,1013.1,89.8,3.4,235.8,20.5,8,,2015-10-12T06:58:04,2015-10-12T19:01:35,1,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"48647099999,48650099999,WMSA,WMKK"
"Kuala Lumpur,Malaysia",2015-10-13,33.9,24,27.4,40.4,24,29.5,24,82.7,21.217,100,4.17,rain,,,,14.3,207.6,1012.2,91.4,2.6,150,13,5,,2015-10-13T06:57:54,2015-10-13T19:01:15,0,"Rain, Overcast",Cloudy skies throughout the day with late afternoon rain.,rain,"48647099999,48650099999,WMSA,WMKK"
"Kuala Lumpur,Malaysia",2015-10-14,33,24.2,26.9,40.4,24.2,28.5,24.2,85.9,5.304,100,8.33,rain,,,,11,348.1,1011.8,91,2.8,216.1,18.7,8,,2015-10-14T06:57:44,2015-10-14T19:00:55,0.01,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"48647099999,48650099999,WMSA,WMKK"
"Kuala Lumpur,Malaysia",2015-10-15,33.7,24,28,41.7,24,31,24.1,80.3,0.884,100,4.17,rain,,,,15.9,277.3,1011,89.4,4.2,253.1,21.8,9,,2015-10-15T06:57:35,2015-10-15T19:00:37,0.03,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"48647099999,48650099999,WMSA,WMKK"
"Kuala Lumpur,Malaysia",2015-10-16,33.8,24.6,27.8,41.7,24.6,30.6,24.3,82.5,71.608,100,4.17,rain,,,,14.6,287.1,1010.7,91,3.5,232.8,20.2,9,,2015-10-16T06:57:26,2015-10-16T19:00:18,0.06,"Rain, Overcast",Cloudy skies throughout the day with late afternoon rain.,rain,"48647099999,48650099999,WMSA,WMKK"
"Kuala Lumpur,Malaysia",2015-10-17,31.1,25,27.2,37.6,25,30.1,24.6,86.4,0.884,100,4.17,rain,,,,14.1,295.5,1011.4,92.3,2.4,225.1,19.5,8,,2015-10-17T06:57:18,2015-10-17T19:00:01,0.09,"Rain, Overcast",Cloudy skies throughout the day with late afternoon rain.,rain,"48647099999,48650099999,WMSA,WMKK"
"Kuala Lumpur,Malaysia",2015-10-18,32.9,26,28.7,43.2,26,33,25.3,82.3,0,0,0,,,,,13,264.4,1011.4,94.6,1.2,201.9,17.3,7,,2015-10-18T06:57:10,2015-10-18T18:59:43,0.13,Overcast,Cloudy skies throughout the day.,cloudy,"48647099999,48650099999,WMSA,WMKK"
"Kuala Lumpur,Malaysia",2015-10-19,31.9,26.1,28.7,40.1,26.1,33.5,25.1,81.6,0,0,0,,,,,15.7,199.9,1011.3,99,1.3,172.5,14.9,7,,2015-10-19T06:57:03,2015-10-19T18:59:27,0.18,Overcast,Cloudy skies throughout the day.,cloudy,"48647099999,48650099999,WMSA,WMKK"
"Kuala Lumpur,Malaysia",2015-10-20,30.6,25,27.8,37.4,25,31.5,25,85,0,0,0,,,,,11,155.6,1010.3,99,0.7,225,19.4,8,,2015-10-20T06:56:57,2015-10-20T18:59:11,0.23,Overcast,Cloudy skies throughout the day.,fog,"48647099999,48650099999,WMSA,WMKK"
"Kuala Lumpur,Malaysia",2015-10-21,32.9,25,28.5,38.1,25,31.6,24.1,78.7,0,0,0,,,,,14.6,144.4,1009.9,98,1.1,222.5,19.2,8,,2015-10-21T06:56:51,2015-10-21T18:58:56,0.28,Overcast,Cloudy skies throughout the day.,cloudy,"48647099999,48650099999,WMSA,WMKK"
"Kuala Lumpur,Malaysia",2015-10-22,33,24.8,28.6,39.1,24.8,31.8,23.7,76.2,0,0,0,,,,,12.5,153.1,1010.2,92.9,2.6,237.5,20.5,9,,2015-10-22T06:56:46,2015-10-22T18:58:42,0.34,Overcast,Cloudy skies throughout the day.,cloudy,"48647099999,48650099999,WMSA,WMKK"
"Kuala Lumpur,Malaysia",2015-10-23,33.9,26,29.1,41.7,26,33.3,24.4,76.9,6.188,100,4.17,rain,,,,16.1,149.8,1009.4,89.4,2.6,238.8,20.6,9,,2015-10-23T06:56:41,2015-10-23T18:58:28,0.39,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"48647099999,48650099999,WMSA,WMKK"
"Kuala Lumpur,Malaysia",2015-10-24,33,26,28.3,40.3,26,31.7,24.7,82.2,0.884,100,4.17,rain,,,,17.5,101.6,1010,95.3,1.1,188.4,16.3,7,,2015-10-24T06:56:37,2015-10-24T18:58:15,0.44,"Rain, Overcast",Cloudy skies throughout the day with late afternoon rain.,rain,"48647099999,48650099999,WMSA,WMKK"
"Kuala Lumpur,Malaysia",2015-10-25,34,25,28.2,41.6,25,31.7,24.5,81.3,0.53,100,4.17,rain,,,,11.6,335,1010.3,92.2,2.1,201.2,17.4,7,,2015-10-25T06:56:34,2015-10-25T18:58:03,0.47,"Rain, Overcast",Cloudy skies throughout the day with late afternoon rain.,rain,"48647099999,48650099999,WMSA,WMKK"
"Kuala Lumpur,Malaysia",2015-10-26,33,24.1,26.5,40.1,24.1,28,24,87.3,78.043,100,8.33,rain,,,33.5,17.9,245,1010.5,88.7,2.8,176.6,15.2,7,,2015-10-26T06:56:32,2015-10-26T18:57:51,0.49,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"48647099999,48650099999,WMSA,WMKK"
"Kuala Lumpur,Malaysia",2015-10-27,32.9,24.1,27,39.3,24.1,28.7,23.8,83.8,23.124,100,12.5,rain,,,,13.2,284.7,1010.5,91,3,208,17.9,8,,2015-10-27T06:56:30,2015-10-27T18:57:41,0.5,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"48647099999,48650099999,WMSA,WMKK"
"Kuala Lumpur,Malaysia",2015-10-28,29.1,24.8,26.5,33.3,24.8,28,23.3,83.1,7.044,100,12.5,rain,,,,15.2,119.9,1011.4,85.4,5.3,237.5,20.5,9,,2015-10-28T06:56:29,2015-10-28T18:57:31,0.51,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"48647099999,48650099999,WMSA,WMKK"
"Kuala Lumpur,Malaysia",2015-10-29,32.2,24.9,27.9,39.2,24.9,30.8,24,80,6.319,100,4.17,rain,,,,19.6,295.9,1011.7,89.8,7.6,252.1,21.8,9,,2015-10-29T06:56:28,2015-10-29T18:57:22,0.53,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"48647099999,48650099999,WMSA,WMKK"
"Kuala Lumpur,Malaysia",2015-10-30,32.1,24.1,27.1,39.3,24.1,29.4,23.9,83.2,0.27,100,8.33,rain,,,,11,292,1011.5,89,7.2,154.3,13.3,5,,2015-10-30T06:56:29,2015-10-30T18:57:13,0.56,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"48647099999,48650099999,WMSA,WMKK"
"Kuala Lumpur,Malaysia",2015-10-31,32.1,23.1,27.5,40.6,23.1,30.1,24,82.4,59.409,100,8.33,rain,,,,20.8,277.4,1011.3,89.4,7.9,232.7,20.1,8,,2015-10-31T06:56:30,2015-10-31T18:57:06,0.61,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"48647099999,48650099999,WMSA,WMKK"
"Kuala Lumpur,Malaysia",2015-11-01,32.9,24,26.4,39.9,24,28.1,23.7,86.4,46.855,100,8.33,rain,,,,17.7,297.7,1011.4,90.2,7.6,225.6,19.5,8,,2015-11-01T06:56:32,2015-11-01T18:56:59,0.65,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"48647099999,48650099999,WMSA,WMKK"
"Kuala Lumpur,Malaysia",2015-11-02,33.1,24,27,39.5,24,29.3,23.7,83.2,8.91,100,8.33,rain,,,,22.8,300.2,1010.8,89.4,7.6,203.4,17.6,7,,2015-11-02T06:56:34,2015-11-02T18:56:53,0.7,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"48647099999,48650099999,WMSA,WMKK"
"Kuala Lumpur,Malaysia",2015-11-03,32.9,24.8,27.2,40.6,24.8,30,24.3,84.7,0.58,100,4.17,rain,,,,24.2,280.7,1010.5,89.4,9.5,257.8,22.3,10,,2015-11-03T06:56:38,2015-11-03T18:56:48,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"48647099999,48650099999,WMSA,WMKK"
"Kuala Lumpur,Malaysia",2015-11-04,32,25,27.6,40.5,25,30.7,25,86.2,0,0,0,,,,,19.9,304,1010.1,89,9.2,217.2,18.7,8,,2015-11-04T06:56:42,2015-11-04T18:56:44,0.8,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48647099999,48650099999,WMSA,WMKK"
"Kuala Lumpur,Malaysia",2015-11-05,32.4,25,27.3,41.1,25,30.5,24.9,87,8.864,100,4.17,rain,,,,13.9,322.5,1010,89.4,8.9,149,13,6,,2015-11-05T06:56:47,2015-11-05T18:56:41,0.85,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"48647099999,48650099999,WMSA,WMKK"
"Kuala Lumpur,Malaysia",2015-11-06,31,25,27.6,38.8,25,31.1,24.9,85.8,0.177,100,4.17,rain,,,,21.4,293,1010.2,89,9.4,192.9,16.6,7,,2015-11-06T06:56:53,2015-11-06T18:56:39,0.89,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"48647099999,48650099999,WMSA,WMKK"
"Kuala Lumpur,Malaysia",2015-11-07,33,24.9,27.4,42.1,24.9,30.1,24.8,86.2,18.304,100,4.17,rain,,,,16.1,318.5,1010.7,89.8,9.3,164.7,14.4,6,,2015-11-07T06:56:59,2015-11-07T18:56:38,0.93,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"48647099999,48650099999,WMSA,WMKK"
"Kuala Lumpur,Malaysia",2015-11-08,31.4,24,26.5,39.4,24,28.3,24.7,90,7.481,100,12.5,rain,,,,15.3,36.8,1012.4,89.4,8.4,145,12.7,5,,2015-11-08T06:57:06,2015-11-08T18:56:37,0.96,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"48647099999,48650099999,WMSA,WMKK"
"Kuala Lumpur,Malaysia",2015-11-09,32.8,24,26.7,41.7,24,28.6,24.4,87.7,20.554,100,8.33,rain,,,,11.2,253.5,1010.5,89.4,8.4,264.3,22.9,9,,2015-11-09T06:57:15,2015-11-09T18:56:38,0.98,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"48647099999,48650099999,WMSA,WMKK"
